,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,title,title_detail,link,links,author,authors,published,published_parsed,tags,id,guidislink,summary,source,appids,title_summary,nouns,date_str
379,379.0,19.0,,,,,,,,,,,"Sony’s Skipping Gamescom 2022, So Forget About Any God Of War Ragnarök News","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Sony’s Skipping Gamescom 2022, So Forget About Any God Of War Ragnarök News'}",https://kotaku.com/sony-gamescom-2022-onl-opening-night-playstation-god-of-1849095480,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/sony-gamescom-2022-onl-opening-night-playstation-god-of-1849095480'}]",Zack Zwiezen,[{'name': 'Zack Zwiezen'}],"Wed, 22 Jun 2022 20:45:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=20, tm_min=45, tm_sec=0, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'gamescom', 'scheme': None, 'label': None}, {'term': 'god of war', 'scheme': None, 'label': None}, {'term': 'sony', 'scheme': None, 'label': None}, {'term': 'take two interactive', 'scheme': None, 'label': None}, {'term': 'video gaming in germany', 'scheme': None, 'label': None}, {'term': 'activision blizzard', 'scheme': None, 'label': None}, {'term': 'geoff keighley', 'scheme': None, 'label': None}, {'term': 'entertainment', 'scheme': None, 'label': None}, {'term': 'video game industry', 'scheme': None, 'label': None}, {'term': 'articles', 'scheme': None, 'label': None}, {'term': 'e3', 'scheme': None, 'label': None}, {'term': 'nintendo', 'scheme': None, 'label': None}, {'term': 'microsoft', 'scheme': None, 'label': None}, {'term': 'video gaming', 'scheme': None, 'label': None}]",1849095480,False,"one of the largest video game brands in the world, playstation, has confirmed that it will not be a part of the annual gamescom 2022 trade show, nor will it have any big news or announcements to share during the opening night live event hosted by video game pope, geoff keighley. it joins other companies skipping the…read more...",kotaku,1593500.0,"Sony’s Skipping Gamescom 2022, So Forget About Any God Of War Ragnarök News one of the largest video game brands in the world, playstation, has confirmed that it will not be a part of the annual gamescom 2022 trade show, nor will it have any big news or announcements to share during the opening night live event hosted by video game pope, geoff keighley. it joins other companies skipping the…read more...","['the world', 'a part', 'any god', 'sony', 'playstation', 'war ragnarök news', 'any big news', 'geoff keighley', 'live event', 'the opening night', 'other companies', 'the annual gamescom 2022 trade show', 'the largest video game brands', 'announcements', 'video game pope', 'skipping gamescom']",2022-06-22 20:45:00
380,380.0,20.0,,,,,,,,,,,Vilifying Amber Heard Shows We Learned Nothing From GamerGate,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Vilifying Amber Heard Shows We Learned Nothing From GamerGate'}",https://kotaku.com/amber-heard-johnny-depp-trial-gamergate-me-too-twitch-1849095122,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/amber-heard-johnny-depp-trial-gamergate-me-too-twitch-1849095122'}]",Ashley Bardhan,[{'name': 'Ashley Bardhan'}],"Wed, 22 Jun 2022 20:05:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=20, tm_min=5, tm_sec=0, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'amber heard', 'scheme': None, 'label': None}, {'term': 'gamergate', 'scheme': None, 'label': None}, {'term': 'heard', 'scheme': None, 'label': None}, {'term': 'paul bettany', 'scheme': None, 'label': None}, {'term': 'metoo movement', 'scheme': None, 'label': None}, {'term': 'mariska hargitay', 'scheme': None, 'label': None}, {'term': 'hunter s thompson', 'scheme': None, 'label': None}, {'term': 'american people of german descent', 'scheme': None, 'label': None}, {'term': 'american television series', 'scheme': None, 'label': None}, {'term': 'twitch', 'scheme': None, 'label': None}, {'term': 'peaches', 'scheme': None, 'label': None}, {'term': 'mason', 'scheme': None, 'label': None}, {'term': 'britney spears', 'scheme': None, 'label': None}, {'term': 'spokespersons', 'scheme': None, 'label': None}, {'term': 'sexual harassment', 'scheme': None, 'label': None}, {'term': 'lara crofts', 'scheme': None, 'label': None}, {'term': 'jane eyre', 'scheme': None, 'label': None}, {'term': 's thompson', 'scheme': None, 'label': None}, {'term': 'tiktok', 'scheme': None, 'label': None}, {'term': 'television series', 'scheme': None, 'label': None}, {'term': 'harvey weinstein', 'scheme': None, 'label': None}, {'term': 'hashtags', 'scheme': None, 'label': None}, {'term': 'johnny depp', 'scheme': None, 'label': None}, {'term': 'actors', 'scheme': None, 'label': None}]",1849095122,False,"“she’s not a perfect victim,” mariska hargitay says in law and order: svu. recent headlines say the same about amber heard. heard said as much about herself. “but,” hargitay says, “she is not making this up.” read more...",kotaku,,"Vilifying Amber Heard Shows We Learned Nothing From GamerGate “she’s not a perfect victim,” mariska hargitay says in law and order: svu. recent headlines say the same about amber heard. heard said as much about herself. “but,” hargitay says, “she is not making this up.” read more...","['order', 'amber', 'recent headlines', 'heard', '” hargitay', 'a perfect victim', 'mariska hargitay', 'vilifying amber', 'nothing', 'law', 'shows']",2022-06-22 20:05:00
381,381.0,21.0,,,,,,,,,,,"No, Amazon, I Didn’t Mean ‘Fire Emblem Warriors: Three Holes’","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'No, Amazon, I Didn’t Mean ‘Fire Emblem Warriors: Three Holes’'}",https://kotaku.com/fire-emblem-warriors-three-hopes-holes-nintendo-amazon-1849095149,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/fire-emblem-warriors-three-hopes-holes-nintendo-amazon-1849095149'}]",Ian Walker,[{'name': 'Ian Walker'}],"Wed, 22 Jun 2022 19:50:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=19, tm_min=50, tm_sec=0, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'emblem', 'scheme': None, 'label': None}, {'term': 'fire emblem', 'scheme': None, 'label': None}, {'term': 'fire emblem warriors', 'scheme': None, 'label': None}, {'term': 'video games developed in japan', 'scheme': None, 'label': None}, {'term': 'jeff bezos', 'scheme': None, 'label': None}, {'term': 'strategy video games', 'scheme': None, 'label': None}, {'term': 'bezos', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'three houses', 'scheme': None, 'label': None}, {'term': 'amazon river', 'scheme': None, 'label': None}, {'term': 'amazon rainforest', 'scheme': None, 'label': None}, {'term': 'yuri', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}]",1849095149,False,"if you, like me, were intrigued by the recent smattering of fire emblem warriors: three hopes reviews and went looking for a copy on amazon, the online retailer probably responded with a funny question: “did you mean fire emblem warriors: three holes?” thank you for asking, bezos-mart, but no, i literally didn’t mean…read more...",kotaku,,"No, Amazon, I Didn’t Mean ‘Fire Emblem Warriors: Three Holes’ if you, like me, were intrigued by the recent smattering of fire emblem warriors: three hopes reviews and went looking for a copy on amazon, the online retailer probably responded with a funny question: “did you mean fire emblem warriors: three holes?” thank you for asking, bezos-mart, but no, i literally didn’t mean…read more...","['a copy', 'the online retailer', 'a funny question', 'amazon', '‘fire emblem warriors', 'the recent smattering', 'reviews', 'bezos', 'mart', 'three holes', 'fire emblem warriors']",2022-06-22 19:50:00
382,382.0,22.0,,,,,,,,,,,Splatoon 3 Has Shown Tons Of Cool New Stuff Lately,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Splatoon 3 Has Shown Tons Of Cool New Stuff Lately'}",https://kotaku.com/nintendo-splatoon-3-switch-september-release-date-inkli-1849094870,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/nintendo-splatoon-3-switch-september-release-date-inkli-1849094870'}]",Jeremy Winslow,[{'name': 'Jeremy Winslow'}],"Wed, 22 Jun 2022 19:35:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=19, tm_min=35, tm_sec=0, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'splatoon', 'scheme': None, 'label': None}, {'term': 'video games developed in japan', 'scheme': None, 'label': None}, {'term': 'third person shooters', 'scheme': None, 'label': None}, {'term': 'video game sequels', 'scheme': None, 'label': None}, {'term': 'video game characters', 'scheme': None, 'label': None}, {'term': 'nintendo switch', 'scheme': None, 'label': None}, {'term': 'front roe', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'inkling', 'scheme': None, 'label': None}, {'term': 'nintendo', 'scheme': None, 'label': None}]",1849094870,False,"nintendo has been showing off a lotta splatoon 3 on twitter lately, and idk if you’ve been paying attention, but everything in the upcoming colorful shooter is looking sick. there are new customization options for your character, more weapons to experiment with, an additional map to play on, a look at the octolings,…read more...",kotaku,,"Splatoon 3 Has Shown Tons Of Cool New Stuff Lately nintendo has been showing off a lotta splatoon 3 on twitter lately, and idk if you’ve been paying attention, but everything in the upcoming colorful shooter is looking sick. there are new customization options for your character, more weapons to experiment with, an additional map to play on, a look at the octolings,…read more...","[', more weapons to experiment with, an additional map', 'a look', 'a lotta', 'the octolings,', 'your character', 'twitter', 'splatoon', 'tons', 'attention', 'everything', 'the upcoming colorful shooter', 'cool new stuff', 'new customization options']",2022-06-22 19:35:00
383,383.0,23.0,,,,,,,,,,,"PlayStation’s Big Summer Sale Is On, And It’s Actually Not Bad","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'PlayStation’s Big Summer Sale Is On, And It’s Actually Not Bad'}",https://kotaku.com/playstation-summer-sale-2022-ps4-ps5-sekiro-assassins-c-1849094943,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/playstation-summer-sale-2022-ps4-ps5-sekiro-assassins-c-1849094943'}]",Ari Notis,[{'name': 'Ari Notis'}],"Wed, 22 Jun 2022 19:20:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=19, tm_min=20, tm_sec=0, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'playstation', 'scheme': None, 'label': None}, {'term': 'assassins creed', 'scheme': None, 'label': None}, {'term': 'the witcher 3', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'ubisoft', 'scheme': None, 'label': None}, {'term': 'sekiro shadows die twice', 'scheme': None, 'label': None}, {'term': 'video game publishers', 'scheme': None, 'label': None}, {'term': 'sony', 'scheme': None, 'label': None}, {'term': 'fromsoftware', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'bandai namco', 'scheme': None, 'label': None}, {'term': 'video games developed in japan', 'scheme': None, 'label': None}, {'term': 'square enix', 'scheme': None, 'label': None}, {'term': 'single player video games', 'scheme': None, 'label': None}, {'term': 'rpg', 'scheme': None, 'label': None}, {'term': 'action adventure games', 'scheme': None, 'label': None}]",1849094943,False,"at this point, it almost seems silly to pay full price for a playstation game. fresh on the heels of one big sale for playstation 4 and playstation 5, sony has kicked off another. it’s not as good as last month’s, but it’s not bad, especially for those who’ve been holding off on some of the bigger games of last…read more...",kotaku,,"PlayStation’s Big Summer Sale Is On, And It’s Actually Not Bad at this point, it almost seems silly to pay full price for a playstation game. fresh on the heels of one big sale for playstation 4 and playstation 5, sony has kicked off another. it’s not as good as last month’s, but it’s not bad, especially for those who’ve been holding off on some of the bigger games of last…read more...","['the heels', 'another', 'last month', 'the bigger games', 'a playstation game', 'this point', 'playstation', 'sony', 'full price', 'playstation’s big summer sale', 'one big sale']",2022-06-22 19:20:00
384,384.0,24.0,,,,,,,,,,,"Final Fantasy XVI Will Be Darker And More Mature, Says Producer","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Final Fantasy XVI Will Be Darker And More Mature, Says Producer'}",https://kotaku.com/final-fantasy-xvi-ffxiv-yoshi-p-naoki-yoshida-square-en-1849094421,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/final-fantasy-xvi-ffxiv-yoshi-p-naoki-yoshida-square-en-1849094421'}]",Sisi Jiang,[{'name': 'Sisi Jiang'}],"Wed, 22 Jun 2022 18:20:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=18, tm_min=20, tm_sec=0, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'final fantasy', 'scheme': None, 'label': None}, {'term': 'massively multiplayer online role playing games', 'scheme': None, 'label': None}, {'term': 'video games developed in japan', 'scheme': None, 'label': None}, {'term': 'video game remakes', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'role playing video games', 'scheme': None, 'label': None}, {'term': 'naoki yoshida', 'scheme': None, 'label': None}, {'term': 'rpg', 'scheme': None, 'label': None}, {'term': 'video gaming', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}]",1849094421,False,final fantasy xvi producer naoki yoshida said in recent interviews that the latest entry in the long-running jrpg series will tackle “more mature” themes than its predecessors.read more...,kotaku,,"Final Fantasy XVI Will Be Darker And More Mature, Says Producer final fantasy xvi producer naoki yoshida said in recent interviews that the latest entry in the long-running jrpg series will tackle “more mature” themes than its predecessors.read more...","['final fantasy xvi', 'its predecessors.read', 'the long-running jrpg series', 'the latest entry', '“more mature” themes', 'producer final fantasy xvi producer naoki yoshida', 'recent interviews']",2022-06-22 18:20:00
385,0.0,,,,,,,,,,,,‘Dread Delusion’ Explores Open Worlds Plagued by Undead Curses,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Dread Delusion’ Explores Open Worlds Plagued by Undead Curses'}",https://indiegamesplus.com/dread-delusion-review/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/dread-delusion-review/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Wed, 22 Jun 2022 11:00:16 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=11, tm_min=0, tm_sec=16, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'dread delusion', 'scheme': None, 'label': None}, {'term': 'early access', 'scheme': None, 'label': None}, {'term': 'exploration', 'scheme': None, 'label': None}, {'term': 'horror', 'scheme': None, 'label': None}, {'term': 'Lovely Hellplace', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50185,False,"dread delusion finds adventure and danger beneath a blood-red sky, carving a path through lands infested with strange, exciting monstrosities. the lands below have been infected with an undead curse, and humanity...
the post ‘dread delusion’ explores open worlds plagued by undead curses appeared first on indie games plus.",indigames_plus,1574240.0,"‘Dread Delusion’ Explores Open Worlds Plagued by Undead Curses dread delusion finds adventure and danger beneath a blood-red sky, carving a path through lands infested with strange, exciting monstrosities. the lands below have been infected with an undead curse, and humanity...
the post ‘dread delusion’ explores open worlds plagued by undead curses appeared first on indie games plus.","['a blood-red sky', 'danger', 'dread delusion', 'undead', 'the lands', 'lands', 'strange, exciting monstrosities', 'indie games', 'adventure', 'undead curses', 'open worlds', 'a path']",2022-06-22 11:00:16
386,1.0,,,,,,,,,,,,Trailer Tuesday – Influence the Lovely Lake,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': 'Trailer Tuesday – Influence the Lovely Lake'}",https://indiegamesplus.com/trailer-tuesday-influence-the-lovely-lake/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/trailer-tuesday-influence-the-lovely-lake/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Tue, 21 Jun 2022 11:00:51 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=11, tm_min=0, tm_sec=51, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Features', 'scheme': None, 'label': None}, {'term': 'A Story Beside', 'scheme': None, 'label': None}, {'term': 'Ashina: The Red Witch', 'scheme': None, 'label': None}, {'term': 'HAYAI', 'scheme': None, 'label': None}, {'term': 'Influence Inc.', 'scheme': None, 'label': None}, {'term': 'My Lovely Wife', 'scheme': None, 'label': None}, {'term': 'Mysteries Under Lake Ophelia', 'scheme': None, 'label': None}, {'term': 'Pinku Kult Hex Mortis', 'scheme': None, 'label': None}, {'term': 'Reality Layer Zero', 'scheme': None, 'label': None}, {'term': 'Tin Can', 'scheme': None, 'label': None}, {'term': 'trailer tuesday', 'scheme': None, 'label': None}, {'term': 'Z-Warp', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50126,False,"trailer tuesday sees us using social media to influence others, casting lines in a strange lake, and trying to survive in a complicated escape pod.   influence, inc. ﻿ “manage a digital...
the post trailer tuesday – influence the lovely lake appeared first on indie games plus.",indigames_plus,634410.0,"Trailer Tuesday – Influence the Lovely Lake trailer tuesday sees us using social media to influence others, casting lines in a strange lake, and trying to survive in a complicated escape pod.   influence, inc. ﻿ “manage a digital...
the post trailer tuesday – influence the lovely lake appeared first on indie games plus.","['the post trailer', 'lines', 'others', '\xa0 influence', 'the lovely lake trailer', 'a complicated escape pod', 'indie games', 'us', 'inc. \ufeff', 'a strange lake', 'social media', 'the lovely lake']",2022-06-21 11:00:51
387,2.0,,,,,,,,,,,,‘Witchtastic’ Tasks Multiple Witches With Brewing Potions Together,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Witchtastic’ Tasks Multiple Witches With Brewing Potions Together'}",https://indiegamesplus.com/witchtastic-preview/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/witchtastic-preview/'}]",Jupiter Hadley,[{'name': 'Jupiter Hadley'}],"Mon, 20 Jun 2022 11:00:31 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=20, tm_hour=11, tm_min=0, tm_sec=31, tm_wday=0, tm_yday=171, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'local co-op', 'scheme': None, 'label': None}, {'term': 'multiplayer', 'scheme': None, 'label': None}, {'term': 'online co-op', 'scheme': None, 'label': None}, {'term': 'Red Fur Games', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}, {'term': 'Witchtastic', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50053,False,"witchtastic is a much less chaotic overcooked-style cooking game, but instead of making different meals, you brew potions to give to an owl to deliver. scrolls at the top of the screen...
the post ‘witchtastic’ tasks multiple witches with brewing potions together appeared first on indie games plus.",indigames_plus,1080010.0,"‘Witchtastic’ Tasks Multiple Witches With Brewing Potions Together witchtastic is a much less chaotic overcooked-style cooking game, but instead of making different meals, you brew potions to give to an owl to deliver. scrolls at the top of the screen...
the post ‘witchtastic’ tasks multiple witches with brewing potions together appeared first on indie games plus.","['a much less chaotic overcooked-style cooking game', 'different meals', 'the top', '\nthe post ‘witchtastic’ tasks', '‘witchtastic’ tasks', 'potions', 'multiple witches', 'brewing potions', 'scrolls', 'the screen', 'indie games', 'an owl']",2022-06-20 11:00:31
388,3.0,,,,,,,,,,,,‘Kaiju Wars’ Aims to Strategically Stall and Misdirect Giant Monsters,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Kaiju Wars’ Aims to Strategically Stall and Misdirect Giant Monsters'}",https://indiegamesplus.com/kaiju-wars-review/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/kaiju-wars-review/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Fri, 17 Jun 2022 11:00:04 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=17, tm_hour=11, tm_min=0, tm_sec=4, tm_wday=4, tm_yday=168, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'Foolish Mortals Games', 'scheme': None, 'label': None}, {'term': 'Kaiju Wars', 'scheme': None, 'label': None}, {'term': 'Linux', 'scheme': None, 'label': None}, {'term': 'Mac', 'scheme': None, 'label': None}, {'term': 'Michael Long', 'scheme': None, 'label': None}, {'term': 'strategy', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50120,False,"kaiju wars has you under attack from colossal beasts, and you’ll never beat them. if you can use tanks, jets, and buildings to misdirect them enough, though… as the mayor of floatio...
the post ‘kaiju wars’ aims to strategically stall and misdirect giant monsters appeared first on indie games plus.",indigames_plus,1508400.0,"‘Kaiju Wars’ Aims to Strategically Stall and Misdirect Giant Monsters kaiju wars has you under attack from colossal beasts, and you’ll never beat them. if you can use tanks, jets, and buildings to misdirect them enough, though… as the mayor of floatio...
the post ‘kaiju wars’ aims to strategically stall and misdirect giant monsters appeared first on indie games plus.","['colossal beasts', 'giant monsters', 'the mayor', 'tanks', 'attack', 'jets', 'buildings', 'indie games', 'floatio', 'giant monsters kaiju wars']",2022-06-17 11:00:04
389,4.0,,,,,,,,,,,,‘Uninvited’ Dodges Ghosts That Come For Sweaty Victims,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Uninvited’ Dodges Ghosts That Come For Sweaty Victims'}",https://indiegamesplus.com/uninvited-review/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/uninvited-review/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Thu, 16 Jun 2022 11:00:55 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=16, tm_hour=11, tm_min=0, tm_sec=55, tm_wday=3, tm_yday=167, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'horror', 'scheme': None, 'label': None}, {'term': 'octavi navarro', 'scheme': None, 'label': None}, {'term': 'susanna granell', 'scheme': None, 'label': None}, {'term': 'Uninvited', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50110,False,"a hot summer day is a lousy time to be hunted by a ghost that can track you by your sweat. uninvited will see you trying to stay dry and alive in...
the post ‘uninvited’ dodges ghosts that come for sweaty victims appeared first on indie games plus.",indigames_plus,1838340.0,"‘Uninvited’ Dodges Ghosts That Come For Sweaty Victims a hot summer day is a lousy time to be hunted by a ghost that can track you by your sweat. uninvited will see you trying to stay dry and alive in...
the post ‘uninvited’ dodges ghosts that come for sweaty victims appeared first on indie games plus.","['the post', 'a ghost', 'your sweat', 'ghosts', 'a lousy time', 'sweaty victims', '‘uninvited’ dodges ghosts', 'a hot summer day', 'indie games']",2022-06-16 11:00:55
390,5.0,,,,,,,,,,,,‘DRAINUS’ – A Shmup of Striking Back With Carefully-Absorbed Damage,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘DRAINUS’ – A Shmup of Striking Back With Carefully-Absorbed Damage'}",https://indiegamesplus.com/drainus-review/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/drainus-review/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Wed, 15 Jun 2022 11:00:27 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=15, tm_hour=11, tm_min=0, tm_sec=27, tm_wday=2, tm_yday=166, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'DRAINUS', 'scheme': None, 'label': None}, {'term': 'shmup', 'scheme': None, 'label': None}, {'term': 'Team Ladybug', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}, {'term': 'WSS playground', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50084,False,"drainus gives you a reflector shield that lets you temporarily devour damaging shots and fire them right back at your enemies.  if you use it with care. you’re a slave to the...
the post ‘drainus’ – a shmup of striking back with carefully-absorbed damage appeared first on indie games plus.",indigames_plus,1975360.0,"‘DRAINUS’ – A Shmup of Striking Back With Carefully-Absorbed Damage drainus gives you a reflector shield that lets you temporarily devour damaging shots and fire them right back at your enemies.  if you use it with care. you’re a slave to the...
the post ‘drainus’ – a shmup of striking back with carefully-absorbed damage appeared first on indie games plus.","['care', 'your enemies', 'a shmup', 'carefully-absorbed damage', 'a reflector shield', '‘drainus', 'the...\nthe post ‘drainus', 'indie games', 'a slave', 'damaging shots', 'carefully-absorbed damage drainus']",2022-06-15 11:00:27
391,6.0,,,,,,,,,,,,"Trailer Tuesday – Climb the Turtle Dome, Please","{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': 'Trailer Tuesday – Climb the Turtle Dome, Please'}",https://indiegamesplus.com/trailer-tuesday-climb-the-turtle-dome-please/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/trailer-tuesday-climb-the-turtle-dome-please/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Tue, 14 Jun 2022 11:00:26 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=14, tm_hour=11, tm_min=0, tm_sec=26, tm_wday=1, tm_yday=165, tm_isdst=0)","[{'term': 'Features', 'scheme': None, 'label': None}, {'term': 'BORE DOME', 'scheme': None, 'label': None}, {'term': 'Madshot', 'scheme': None, 'label': None}, {'term': 'Please', 'scheme': None, 'label': None}, {'term': 'Stereophyta', 'scheme': None, 'label': None}, {'term': 'The Cleaner', 'scheme': None, 'label': None}, {'term': 'The Night of the Scissors', 'scheme': None, 'label': None}, {'term': 'trailer tuesday', 'scheme': None, 'label': None}, {'term': 'Turtle Paint', 'scheme': None, 'label': None}, {'term': 'Underland: The Climb', 'scheme': None, 'label': None}, {'term': 'Void Pyramid', 'scheme': None, 'label': None}, {'term': 'Wildcat Gun Machine', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50089,False,"trailer tuesday finds music in every action, channels creativity into painting some turtles, and captures the feeling of boredom and mediocrity.   the night of the scissors ﻿ “encouraged by his friend,...
the post trailer tuesday – climb the turtle dome, please appeared first on indie games plus.",indigames_plus,1206090.0,"Trailer Tuesday – Climb the Turtle Dome, Please trailer tuesday finds music in every action, channels creativity into painting some turtles, and captures the feeling of boredom and mediocrity.   the night of the scissors ﻿ “encouraged by his friend,...
the post trailer tuesday – climb the turtle dome, please appeared first on indie games plus.","['his friend', 'the post trailer', 'the turtle dome', 'the scissors', 'the feeling', 'tuesday', 'mediocrity', 'some turtles', 'music', 'channels creativity', 'every action', 'indie games', '\ufeff', 'boredom', 'the night']",2022-06-14 11:00:26
